mito,geno,sex,chromo,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
w1118,9061,f,Df,7,3,w1118_9061_f_Df_7__3,32,82,3.4643,32.7599,0.9795,0,0.0541
w1118,9061,f,Df,7,3,w1118_9061_f_Df_7__4,15,65,2.7805,38.8168,0.9912,0,0.0283
w1118,9061,f,Df,7,3,w1118_9061_f_Df_7__5,2,52,2.1481,42.101,0.9844,0,0.0292
w1118,9061,f,Df,7,3,w1118_9061_f_Df_7__6,44,94,4.302,-29.9726,0.9976,0,0.0226
w1118,9061,f,Df,7,3,w1118_9061_f_Df_7__all,62,112,3.2507,20.7718,0.9958,0,0.0226
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__1,91,141,3.1296,-37.4755,0.9746,0,0.0546
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__2,91,141,1.284,14.3575,0.9442,0,0.034
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__3,49,99,3.327,-40.0238,0.9876,0,0.0401
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__4,12,62,4.027,11.0734,0.9903,0,0.043
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__5,22,72,2.507,33.9318,0.9724,0,0.0457
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__6,40,90,3.0605,-12.5741,0.9824,0,0.0443
w1118,9061,m,Cy,7,1,w1118_9061_m_Cy_7__all,47,97,2.8802,0.4663,0.9951,0,0.0217
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__1,15,65,3.8852,2.9094,0.9914,0,0.039
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__2,29,79,3.8136,-11.5681,0.9814,0,0.0567
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__3,36,86,3.725,-28.214,0.9834,0,0.0523
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__4,37,87,5.0991,-34.6184,0.9949,0,0.0392
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__5,27,77,3.0862,1.5885,0.9912,0,0.0314
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__6,42,92,2.2363,-2.0014,0.9747,0,0.039
w1118,9061,m,Cy,7,2,w1118_9061_m_Cy_7__all,51,101,3.4114,-5.8834,0.9975,0,0.0183
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__1,49,99,3.4077,22.8821,0.976,0,0.0578
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__2,33,83,4.0172,-5.2173,0.9814,0,0.0598
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__3,48,98,2.0144,12.5235,0.9547,0,0.0477
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__4,12,62,4.2584,14.7003,0.9881,0,0.0503
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__5,49,99,2.7553,-10.7045,0.9836,0,0.0383
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__6,29,79,1.6356,20.7812,0.9687,0,0.0319
w1118,9061,m,Cy,7,3,w1118_9061_m_Cy_7__all,38,88,3.0422,4.253,0.9949,0,0.0234
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__1,34,84,2.8819,25.3605,0.9763,0,0.0486
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__2,4,54,1.5621,32.6112,0.992,0,0.0151
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__3,27,77,3.8277,-4.5515,0.995,0,0.0293
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__4,39,89,4.4846,-21.8313,0.9928,0,0.0412
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__5,19,69,2.3837,36.5366,0.9402,0,0.0656
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__6,29,79,2.7023,23.2957,0.9826,0,0.0388
w1118,9061,m,Df,7,1,w1118_9061_m_Df_7__all,35,85,3.1101,11.3986,0.9983,0,0.0136
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__1,52,102,3.7064,5.0767,0.9874,0,0.0452
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__2,29,79,4.8389,-6.8855,0.9929,0,0.0441
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__3,27,77,2.5955,29.5527,0.9858,0,0.0336
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__4,9,59,2.3829,47.8043,0.9759,0,0.0405
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__5,11,61,2.1131,47.4689,0.9363,0,0.0602
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__6,9,59,2.1853,42.7887,0.9737,0,0.0389
w1118,9061,m,Df,7,2,w1118_9061_m_Df_7__all,23,73,2.8582,31.5253,0.9958,0,0.02
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__1,22,72,3.5677,24.6935,0.9882,0,0.042
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__2,36,86,3.2563,-2.9122,0.993,0,0.0295
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__3,0,50,1.7082,33.0178,0.9877,0,0.0206
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__4,6,56,2.0285,32.1442,0.9891,0,0.0229
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__5,29,79,1.6914,26.5667,0.9821,0,0.0246
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__6,50,100,3.137,-22.4492,0.9743,0,0.0551
w1118,9061,m,Df,7,3,w1118_9061_m_Df_7__all,38,88,2.7888,10.0006,0.996,0,0.0189
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__1,88,138,2.0808,-6.7098,0.9844,0,0.0283
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__2,60,110,2.2611,11.4316,0.9833,0,0.0318
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__3,29,79,2.5814,13.2119,0.9853,0,0.034
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__4,30,80,2.8809,29.1645,0.9705,0,0.0544
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__5,74,124,2.5944,-18.0618,0.9739,0,0.0459
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__6,12,62,1.5679,29.9774,0.9751,0,0.0271
w1118,w1118,f,Cy,7,1,w1118_w1118_f_Cy_7__all,71,121,1.8591,27.7305,0.9939,0,0.0157
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__1,33,83,2.8753,19.5652,0.9855,0,0.0376
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__2,57,107,3.4545,-24.0722,0.9916,0,0.0343
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__3,56,106,2.9649,10.7448,0.9889,0,0.0338
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__4,42,92,3.187,1.9425,0.9835,0,0.0445
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__5,68,118,2.6974,-31.1712,0.9928,0,0.0246
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__6,6,56,1.7236,35.0138,0.9314,0,0.0512
w1118,w1118,f,Cy,7,2,w1118_w1118_f_Cy_7__all,28,78,2.1855,24.5205,0.9972,0,0.0125
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__1,90,140,1.8719,40.2309,0.9831,0,0.0265
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__2,30,80,2.9461,16.5745,0.9788,0,0.0468
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__3,50,100,3.5207,3.1264,0.9983,0,0.0157
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__4,0,50,1.9246,36.0289,0.9869,0,0.0239
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__5,59,109,3.2449,-0.4325,0.9881,0,0.0383
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__6,17,67,2.0791,34.3481,0.9805,0,0.0317
w1118,w1118,f,Cy,7,3,w1118_w1118_f_Cy_7__all,47,97,2.9918,7.3722,0.9964,0,0.0193
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__1,31,81,1.2538,29.3899,0.9728,0,0.0227
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__2,84,134,2.0825,-19.4075,0.9736,0,0.0371
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__3,20,70,1.5386,26.6576,0.9856,0,0.02
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__4,27,77,2.3867,15.849,0.9939,0,0.0201
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__5,32,82,2.0387,10.7499,0.9902,0,0.0219
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__6,9,59,0.9366,24.3517,0.9754,0,0.0161
w1118,w1118,f,Df,7,1,w1118_w1118_f_Df_7__all,33,83,1.6367,19.5911,0.9976,0,0.0087
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__1,45,95,1.6679,26.9482,0.9724,0,0.0304
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__2,25,75,2.5438,19.8792,0.9931,0,0.0227
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__3,13,63,2.1802,29.0224,0.9941,0,0.018
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__4,9,59,1.7461,33.9101,0.9805,0,0.0266
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__5,73,123,2.2601,-11.5582,0.9869,0,0.0281
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__6,44,94,1.8024,33.5484,0.9694,0,0.0347
w1118,w1118,f,Df,7,2,w1118_w1118_f_Df_7__all,55,105,2.1208,19.2844,0.9965,0,0.0134
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__1,55,105,3.0307,-21.4324,0.9974,0,0.0168
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__2,52,102,1.4463,48.5895,0.9662,0,0.0293
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__3,43,93,2.5,26.6581,0.991,0,0.0257
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__4,12,62,1.6356,33.4582,0.9871,0,0.0202
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__5,10,60,1.7586,28.2566,0.9924,0,0.0166
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__6,8,58,1.4203,31.5207,0.9777,0,0.0232
w1118,w1118,f,Df,7,3,w1118_w1118_f_Df_7__all,31,81,1.9719,25.532,0.9962,0,0.0131
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__1,33,83,1.8702,17.2082,0.9823,0,0.0271
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__2,63,113,1.4072,24.7311,0.9805,0,0.0214
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__3,45,95,1.2645,24.9382,0.9588,0,0.0285
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__4,51,101,3.0009,25.6253,0.9849,0,0.0401
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__5,14,64,1.6174,18.2465,0.9883,0,0.019
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__6,13,63,2.1421,23.8831,0.9893,0,0.024
w1118,w1118,m,Cy,7,1,w1118_w1118_m_Cy_7__all,24,74,1.849,25.3187,0.997,0,0.011
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__1,51,101,2.4754,2.9106,0.9725,0,0.045
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__2,38,88,0.9915,34.069,0.9665,0,0.02
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__3,0,50,0.5612,36.8901,0.8985,0,0.0208
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__4,51,101,3.8572,-19.26,0.9777,0,0.0629
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__5,11,61,2.1338,25.201,0.9852,0,0.0282
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__6,13,63,2.1001,21.182,0.9662,0,0.0426
w1118,w1118,m,Cy,7,2,w1118_w1118_m_Cy_7__all,25,75,1.7025,28.0103,0.9944,0,0.0137
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__1,42,92,1.4905,24.3716,0.9764,0,0.025
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__2,31,81,1.2951,27.8329,0.9774,0,0.0213
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__3,56,106,2.0266,9.0623,0.9794,0,0.0318
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__4,61,111,3.7784,19.8001,0.9982,0,0.0171
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__5,21,71,1.9905,29.449,0.9908,0,0.0206
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__6,62,112,1.6552,5.7587,0.9794,0,0.0259
w1118,w1118,m,Cy,7,3,w1118_w1118_m_Cy_7__all,37,87,2.0806,18.8295,0.9975,0,0.0111
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__1,26,76,1.1449,31.1521,0.9671,0,0.0229
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__2,65,115,1.1934,22.8354,0.9565,0,0.0276
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__3,46,96,1.9501,34.7052,0.9795,0,0.0305
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__4,39,89,3.8442,-13.2518,0.9861,0,0.0491
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__5,27,77,2.3981,6.6677,0.9862,0,0.0306
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__6,36,86,1.9988,36.4264,0.9759,0,0.034
w1118,w1118,m,Df,7,1,w1118_w1118_m_Df_7__all,36,86,1.8736,28.34,0.998,0,0.0089
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__1,61,111,2.9522,-12.198,0.9838,0,0.0409
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__2,29,79,2.3107,11.1818,0.9741,0,0.0408
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__3,13,63,2.4667,34.6981,0.9595,0,0.055
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__4,18,68,3.8461,35.3004,0.977,0,0.0637
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__5,18,68,1.9257,18.5354,0.9893,0,0.0216
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__6,22,72,2.5976,14.0525,0.9878,0,0.0311
w1118,w1118,m,Df,7,2,w1118_w1118_m_Df_7__all,26,76,2.5433,23.0084,0.9945,0,0.0203
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__1,40,90,1.7501,30.6442,0.9679,0,0.0345
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__2,62,112,2.1778,-1.8536,0.9693,0,0.042
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__3,48,98,1.5501,19.7925,0.9715,0,0.0287
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__4,17,67,4.3157,37.8366,0.9653,0,0.0887
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__5,11,61,1.6822,35.2802,0.9762,0,0.0284
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__6,61,111,1.7986,25.8498,0.9462,0,0.0467
w1118,w1118,m,Df,7,3,w1118_w1118_m_Df_7__all,49,99,1.8373,40.9088,0.9916,0,0.0182
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__1,72,122,2.3374,28.6663,0.9906,0,0.0245
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__2,36,86,1.8027,16.1543,0.9875,0,0.0219
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__3,56,106,2.5824,-1.6209,0.9927,0,0.0239
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__4,66,116,1.1652,14.8262,0.9767,0,0.0195
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__5,42,92,3.6632,-5.8183,0.9974,0,0.0203
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__6,3,53,1.8646,54.0572,0.9826,0,0.0268
yak,8906,f,Cy,7,1,yak_8906_f_Cy_7__all,43,93,2.3293,17.6765,0.9972,0,0.0134
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__1,65,115,3.557,-31.582,0.9864,0,0.045
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__2,43,93,2.3846,1.2363,0.9788,0,0.0379
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__3,39,89,1.6672,31.2557,0.9441,0,0.0442
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__4,46,96,1.1695,27.0689,0.958,0,0.0266
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__5,24,74,2.902,0.1184,0.993,0,0.0262
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__6,60,110,3.7702,-10.6192,0.9927,0,0.0348
yak,8906,f,Cy,7,2,yak_8906_f_Cy_7__all,47,97,2.3662,13.4455,0.9969,0,0.0142
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__1,14,64,2.5015,19.1546,0.9942,0,0.0206
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__2,29,79,2.6946,18.7213,0.9805,0,0.0411
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__3,37,87,1.8247,15.8966,0.9839,0,0.0252
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__4,38,88,1.852,15.4736,0.9822,0,0.0269
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__5,22,72,2.5786,10.7164,0.9864,0,0.0326
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__6,39,89,3.6946,-9.4755,0.9873,0,0.0452
yak,8906,f,Cy,7,3,yak_8906_f_Cy_7__all,37,87,2.5087,12.8111,0.9977,0,0.0131
yak,8906,f,Df,7,1,yak_8906_f_Df_7__1,48,98,2.4235,23.0706,0.9818,0,0.0356
yak,8906,f,Df,7,1,yak_8906_f_Df_7__2,32,82,2.5495,33.2105,0.9729,0,0.046
yak,8906,f,Df,7,1,yak_8906_f_Df_7__3,25,75,1.9155,29.3126,0.9835,0,0.0268
yak,8906,f,Df,7,1,yak_8906_f_Df_7__4,43,93,3.0922,-5.4843,0.9859,0,0.0399
yak,8906,f,Df,7,1,yak_8906_f_Df_7__5,2,52,1.8458,37.8038,0.9881,0,0.0218
yak,8906,f,Df,7,1,yak_8906_f_Df_7__6,0,50,1.8215,52.81,0.9784,0,0.0293
yak,8906,f,Df,7,1,yak_8906_f_Df_7__all,45,95,2.6923,16.7916,0.9946,0,0.0214
yak,8906,f,Df,7,2,yak_8906_f_Df_7__1,38,88,2.5094,4.5991,0.9904,0,0.0266
yak,8906,f,Df,7,2,yak_8906_f_Df_7__2,32,82,1.62,28.2795,0.9675,0,0.0322
yak,8906,f,Df,7,2,yak_8906_f_Df_7__3,13,63,2.3974,37.1195,0.9764,0,0.0403
yak,8906,f,Df,7,2,yak_8906_f_Df_7__4,39,89,2.986,14.4634,0.9886,0,0.0345
yak,8906,f,Df,7,2,yak_8906_f_Df_7__5,90,140,2.2599,-10.4796,0.9752,0,0.039
yak,8906,f,Df,7,2,yak_8906_f_Df_7__6,2,52,1.84,27.1941,0.983,0,0.0261
yak,8906,f,Df,7,2,yak_8906_f_Df_7__all,28,78,1.9894,27.9478,0.9969,0,0.0118
yak,8906,f,Df,7,3,yak_8906_f_Df_7__1,40,90,1.94,23.1689,0.9758,0,0.0331
yak,8906,f,Df,7,3,yak_8906_f_Df_7__2,0,50,2.3545,45.0214,0.9718,0,0.0434
yak,8906,f,Df,7,3,yak_8906_f_Df_7__3,59,109,2.2286,-10.7667,0.9753,0,0.0384
yak,8906,f,Df,7,3,yak_8906_f_Df_7__4,49,99,3.0832,30.126,0.9871,0,0.0379
yak,8906,f,Df,7,3,yak_8906_f_Df_7__5,63,113,1.8031,29.9077,0.9432,0,0.0483
yak,8906,f,Df,7,3,yak_8906_f_Df_7__6,42,92,2.0998,3.3598,0.9817,0,0.031
yak,8906,f,Df,7,3,yak_8906_f_Df_7__all,45,95,2.0721,25.547,0.9945,0,0.0166
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__1,29,79,1.9106,13.7337,0.9845,0,0.0259
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__2,71,121,2.2677,12.2246,0.9754,0,0.0389
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__3,23,73,2.6437,18.4694,0.992,0,0.0255
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__4,18,68,2.1201,29.4636,0.9768,0,0.0353
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__5,22,72,2.4197,26.6919,0.9573,0,0.0555
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__6,14,64,2.1614,43.6788,0.9328,0,0.0635
yak,8906,m,Cy,7,1,yak_8906_m_Cy_7__all,15,65,2.1135,33.0138,0.9883,0,0.0248
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__1,15,65,1.6847,21.3381,0.9865,0,0.0212
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__2,5,55,1.1344,42.1648,0.9796,0,0.0177
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__3,7,57,1.3329,39.0858,0.9698,0,0.0255
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__4,7,57,0.9154,42.2469,0.9477,0,0.0234
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__5,10,60,1.63,36.4062,0.9817,0,0.024
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__6,19,69,1.6924,25.9954,0.9809,0,0.0255
yak,8906,m,Cy,7,2,yak_8906_m_Cy_7__all,15,65,1.4297,34.1783,0.9971,0,0.0083
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__1,42,92,2.2094,12.2066,0.9751,0,0.0382
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__2,30,80,2.4743,29.1749,0.9744,0,0.0434
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__3,4,54,2.2425,64.3068,0.967,0,0.0449
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__4,50,100,1.8052,17.4574,0.9893,0,0.0203
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__5,67,117,3.0204,-19.0847,0.963,0,0.0642
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__6,8,58,2.6897,40.6157,0.9818,0,0.0395
yak,8906,m,Cy,7,3,yak_8906_m_Cy_7__all,22,72,1.9385,38.7375,0.9973,0,0.0108
yak,8906,m,Df,7,1,yak_8906_m_Df_7__1,23,73,1.9471,32.8895,0.9729,0,0.0352
yak,8906,m,Df,7,1,yak_8906_m_Df_7__2,25,75,1.9364,23.0811,0.9902,0,0.0208
yak,8906,m,Df,7,1,yak_8906_m_Df_7__3,77,127,3.5932,-5.5792,0.993,0,0.0324
yak,8906,m,Df,7,1,yak_8906_m_Df_7__4,36,86,3.1257,11.4449,0.9894,0,0.0349
yak,8906,m,Df,7,1,yak_8906_m_Df_7__5,36,86,3.1364,6.4722,0.986,0,0.0404
yak,8906,m,Df,7,1,yak_8906_m_Df_7__6,29,79,3.456,16.57,0.9657,0,0.0706
yak,8906,m,Df,7,1,yak_8906_m_Df_7__all,37,87,2.7897,18.4062,0.996,0,0.0191
yak,8906,m,Df,7,2,yak_8906_m_Df_7__1,8,58,2.1675,43.5666,0.9717,0,0.0401
yak,8906,m,Df,7,2,yak_8906_m_Df_7__2,41,91,2.7493,9.3946,0.9834,0,0.0385
yak,8906,m,Df,7,2,yak_8906_m_Df_7__3,28,78,3.015,26.0422,0.9899,0,0.0327
yak,8906,m,Df,7,2,yak_8906_m_Df_7__4,32,82,3.3823,33.8161,0.9774,0,0.0556
yak,8906,m,Df,7,2,yak_8906_m_Df_7__5,59,109,3.1727,-1.9169,0.9718,0,0.0585
yak,8906,m,Df,7,2,yak_8906_m_Df_7__6,17,67,2.0552,33.4091,0.9804,0,0.0314
yak,8906,m,Df,7,2,yak_8906_m_Df_7__all,50,100,2.1283,46.2879,0.9931,0,0.0191
yak,8906,m,Df,7,3,yak_8906_m_Df_7__1,39,89,2.6549,13.8984,0.9875,0,0.0323
yak,8906,m,Df,7,3,yak_8906_m_Df_7__2,31,81,2.8518,31.9675,0.9874,0,0.0347
yak,8906,m,Df,7,3,yak_8906_m_Df_7__3,13,63,2.0624,50.8681,0.9861,0,0.0264
yak,8906,m,Df,7,3,yak_8906_m_Df_7__4,62,112,2.729,42.1486,0.9852,0,0.036
yak,8906,m,Df,7,3,yak_8906_m_Df_7__5,5,55,1.7486,35.4482,0.9797,0,0.0272
yak,8906,m,Df,7,3,yak_8906_m_Df_7__6,28,78,2.3534,28.6887,0.9792,0,0.0371
yak,8906,m,Df,7,3,yak_8906_m_Df_7__all,35,85,2.595,29.5827,0.9977,0,0.0133
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__1,5,55,1.5736,28.3413,0.9889,0,0.018
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__2,1,51,1.3523,36.049,0.9666,0,0.0272
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__3,51,101,2.9853,30.4567,0.988,0,0.0354
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__4,26,76,2.2374,29.0398,0.9885,0,0.026
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__5,11,61,2.29,16.7556,0.9907,0,0.0238
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__6,6,56,1.9503,19.1059,0.9854,0,0.0256
yak,9061,f,Cy,7,1,yak_9061_f_Cy_7__all,29,79,2.2801,22.8384,0.9976,0,0.012
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__1,91,141,1.4743,40.2847,0.9913,0,0.0149
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__2,0,50,1.5657,38.3265,0.9886,0,0.0181
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__3,39,89,3.306,32.8504,0.9898,0,0.0362
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__4,10,60,3.1097,35.9542,0.9888,0,0.0356
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__5,17,67,3.2633,15.7418,0.9963,0,0.0215
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__6,39,89,3.0494,-0.0514,0.9673,0,0.0608
yak,9061,f,Cy,7,2,yak_9061_f_Cy_7__all,42,92,3.0306,15.5019,0.9965,0,0.0193
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__1,11,61,2.689,20.4677,0.9913,0,0.0272
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__2,4,54,2.1011,47.445,0.9812,0,0.0314
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__3,46,96,3.5186,53.0534,0.9959,0,0.0242
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__4,35,85,3.3707,-10.3986,0.9936,0,0.029
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__5,40,90,4.1561,-8.8154,0.9939,0,0.0352
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__6,14,64,2.7409,24.6832,0.9757,0,0.0467
yak,9061,f,Cy,7,3,yak_9061_f_Cy_7__all,20,70,3.0071,22.7968,0.9988,0,0.0112
yak,9061,f,Df,7,1,yak_9061_f_Df_7__1,66,116,2.9967,-23.511,0.99,0,0.0324
